Product,Price,Quantity,Sales,Date,Region
lapis morsel,1.99,522.0,1038.78,2018-10-07,south
lapis morsel,1.99,532.0,1058.68,2018-10-07,east
lapis morsel,1.99,561.0,1116.39,2018-10-07,west
pink morsel,3.0,567.0,1701.0,2018-10-08,north
pink morsel,3.0,539.0,1617.0,2018-10-08,south
pink morsel,3.0,593.0,1779.0,2018-10-08,east
pink morsel,3.0,595.0,1785.0,2018-10-08,west
gold morsel,9.99,549.0,5484.51,2018-10-08,north
gold morsel,9.99,538.0,5374.62,2018-10-08,south
gold morsel,9.99,503.0,5024.97,2018-10-08,east
gold morsel,9.99,554.0,5534.46,2018-10-08,west
magenta morsel,2.5,566.0,1415.0,2018-10-08,north
magenta morsel,2.5,500.0,1250.0,2018-10-08,south
magenta morsel,2.5,555.0,1387.5,2018-10-08,east
magenta morsel,2.5,556.0,1390.0,2018-10-08,west
chartreuse morsel,3.0,528.0,1584.0,2018-10-08,north
chartreuse morsel,3.0,565.0,1695.0,2018-10-08,south
chartreuse morsel,3.0,537.0,1611.0,2018-10-08,east
chartreuse morsel,3.0,524.0,1572.0,2018-10-08,west
periwinkle morsel,1.25,563.0,703.75,2018-10-08,north
periwinkle morsel,1.25,563.0,703.75,2018-10-08,south
periwinkle morsel,1.25,572.0,715.0,2018-10-08,east
periwinkle morsel,1.25,564.0,705.0,2018-10-08,west
vermilion morsel,4.99,552.0,2754.48,2018-10-08,north
vermilion morsel,4.99,597.0,2979.03,2018-10-08,south
vermilion morsel,4.99,539.0,2689.61,2018-10-08,east
vermilion morsel,4.99,598.0,2984.02,2018-10-08,west
lapis morsel,1.99,577.0,1148.23,2018-10-08,north
lapis morsel,1.99,550.0,1094.5,2018-10-08,south
lapis morsel,1.99,523.0,1040.77,2018-10-08,east
lapis morsel,1.99,538.0,1070.62,2018-10-08,west
pink morsel,3.0,560.0,1680.0,2018-10-09,north
pink morsel,3.0,530.0,1590.0,2018-10-09,south
pink morsel,3.0,517.0,1551.0,2018-10-09,east
pink morsel,3.0,529.0,1587.0,2018-10-09,west
gold morsel,9.99,539.0,5384.61,2018-10-09,north
gold morsel,9.99,540.0,5394.6,2018-10-09,south
gold morsel,9.99,515.0,5144.85,2018-10-09,east
gold morsel,9.99,537.0,5364.63,2018-10-09,west
magenta morsel,2.5,567.0,1417.5,2018-10-09,north
magenta morsel,2.5,565.0,1412.5,2018-10-09,south
magenta morsel,2.5,568.0,1420.0,2018-10-09,east
magenta morsel,2.5,558.0,1395.0,2018-10-09,west
chartreuse morsel,3.0,575.0,1725.0,2018-10-09,north
chartreuse morsel,3.0,587.0,1761.0,2018-10-09,south
chartreuse morsel,3.0,536.0,1608.0,2018-10-09,east
chartreuse morsel,3.0,531.0,1593.0,2018-10-09,west
periwinkle morsel,1.25,577.0,721.25,2018-10-09,north
periwinkle morsel,1.25,585.0,731.25,2018-10-09,south
periwinkle morsel,1.25,500.0,625.0,2018-10-09,east
periwinkle morsel,1.25,508.0,635.0,2018-10-09,west
vermilion morsel,4.99,529.0,2639.71,2018-10-09,north
vermilion morsel,4.99,530.0,2644.7000000000003,2018-10-09,south
vermilion morsel,4.99,511.0,2549.8900000000003,2018-10-09,east
vermilion morsel,4.99,548.0,2734.52,2018-10-09,west
lapis morsel,1.99,519.0,1032.81,2018-10-09,north
lapis morsel,1.99,598.0,1190.02,2018-10-09,south
lapis morsel,1.99,558.0,1110.42,2018-10-09,east
lapis morsel,1.99,532.0,1058.68,2018-10-09,west
pink morsel,3.0,583.0,1749.0,2018-10-10,north
pink morsel,3.0,567.0,1701.0,2018-10-10,south
pink morsel,3.0,533.0,1599.0,2018-10-10,east
pink morsel,3.0,502.0,1506.0,2018-10-10,west
gold morsel,9.99,531.0,5304.6900000000005,2018-10-10,north
gold morsel,9.99,511.0,5104.89,2018-10-10,south
gold morsel,9.99,507.0,5064.93,2018-10-10,east
gold morsel,9.99,502.0,5014.9800000000005,2018-10-10,west
magenta morsel,2.5,589.0,1472.5,2018-10-10,north
magenta morsel,2.5,550.0,1375.0,2018-10-10,south
magenta morsel,2.5,589.0,1472.5,2018-10-10,east
magenta morsel,2.5,564.0,1410.0,2018-10-10,west
chartreuse morsel,3.0,501.0,1503.0,2018-10-10,north
chartreuse morsel,3.0,595.0,1785.0,2018-10-10,south
chartreuse morsel,3.0,566.0,1698.0,2018-10-10,east
chartreuse morsel,3.0,508.0,1524.0,2018-10-10,west
periwinkle morsel,1.25,507.0,633.75,2018-10-10,north
periwinkle morsel,1.25,551.0,688.75,2018-10-10,south
periwinkle morsel,1.25,569.0,711.25,2018-10-10,east
periwinkle morsel,1.25,513.0,641.25,2018-10-10,west
vermilion morsel,4.99,518.0,2584.82,2018-10-10,north
vermilion morsel,4.99,502.0,2504.98,2018-10-10,south
vermilion morsel,4.99,512.0,2554.88,2018-10-10,east
vermilion morsel,4.99,589.0,2939.11,2018-10-10,west
lapis morsel,1.99,572.0,1138.28,2018-10-10,north
lapis morsel,1.99,525.0,1044.75,2018-10-10,south
lapis morsel,1.99,532.0,1058.68,2018-10-10,east
lapis morsel,1.99,540.0,1074.6,2018-10-10,west
pink morsel,3.0,532.0,1596.0,2018-10-11,north
pink morsel,3.0,600.0,1800.0,2018-10-11,south
pink morsel,3.0,583.0,1749.0,2018-10-11,east
pink morsel,3.0,558.0,1674.0,2018-10-11,west
gold morsel,9.99,551.0,5504.49,2018-10-11,north
gold morsel,9.99,590.0,5894.1,2018-10-11,south
gold morsel,9.99,567.0,5664.33,2018-10-11,east
gold morsel,9.99,559.0,5584.41,2018-10-11,west
magenta morsel,2.5,600.0,1500.0,2018-10-11,north
magenta morsel,2.5,593.0,1482.5,2018-10-11,south
magenta morsel,2.5,581.0,1452.5,2018-10-11,east
magenta morsel,2.5,557.0,1392.5,2018-10-11,west
chartreuse morsel,3.0,569.0,1707.0,2018-10-11,north
chartreuse morsel,3.0,541.0,1623.0,2018-10-11,south
chartreuse morsel,3.0,595.0,1785.0,2018-10-11,east
chartreuse morsel,3.0,503.0,1509.0,2018-10-11,west
periwinkle morsel,1.25,533.0,666.25,2018-10-11,north
periwinkle morsel,1.25,559.0,698.75,2018-10-11,south
periwinkle morsel,1.25,572.0,715.0,2018-10-11,east
periwinkle morsel,1.25,538.0,672.5,2018-10-11,west
vermilion morsel,4.99,530.0,2644.7000000000003,2018-10-11,north
vermilion morsel,4.99,524.0,2614.76,2018-10-11,south
vermilion morsel,4.99,557.0,2779.4300000000003,2018-10-11,east
vermilion morsel,4.99,533.0,2659.67,2018-10-11,west
lapis morsel,1.99,504.0,1002.96,2018-10-11,north
lapis morsel,1.99,591.0,1176.09,2018-10-11,south
lapis morsel,1.99,581.0,1156.19,2018-10-11,east
lapis morsel,1.99,593.0,1180.07,2018-10-11,west
pink morsel,3.0,594.0,1782.0,2018-10-12,north
pink morsel,3.0,549.0,1647.0,2018-10-12,south
pink morsel,3.0,514.0,1542.0,2018-10-12,east
pink morsel,3.0,552.0,1656.0,2018-10-12,west
gold morsel,9.99,551.0,5504.49,2018-10-12,north
gold morsel,9.99,562.0,5614.38,2018-10-12,south
gold morsel,9.99,547.0,5464.53,2018-10-12,east
gold morsel,9.99,564.0,5634.36,2018-10-12,west
magenta morsel,2.5,560.0,1400.0,2018-10-12,north
magenta morsel,2.5,532.0,1330.0,2018-10-12,south
magenta morsel,2.5,529.0,1322.5,2018-10-12,east
magenta morsel,2.5,576.0,1440.0,2018-10-12,west
chartreuse morsel,3.0,509.0,1527.0,2018-10-12,north
chartreuse morsel,3.0,544.0,1632.0,2018-10-12,south
chartreuse morsel,3.0,505.0,1515.0,2018-10-12,east
chartreuse morsel,3.0,539.0,1617.0,2018-10-12,west
periwinkle morsel,1.25,531.0,663.75,2018-10-12,north
periwinkle morsel,1.25,570.0,712.5,2018-10-12,south
periwinkle morsel,1.25,559.0,698.75,2018-10-12,east
periwinkle morsel,1.25,590.0,737.5,2018-10-12,west
vermilion morsel,4.99,544.0,2714.56,2018-10-12,north
vermilion morsel,4.99,519.0,2589.81,2018-10-12,south
vermilion morsel,4.99,531.0,2649.69,2018-10-12,east
vermilion morsel,4.99,591.0,2949.09,2018-10-12,west
lapis morsel,1.99,548.0,1090.52,2018-10-12,north
lapis morsel,1.99,582.0,1158.18,2018-10-12,south
lapis morsel,1.99,538.0,1070.62,2018-10-12,east
lapis morsel,1.99,544.0,1082.56,2018-10-12,west
pink morsel,3.0,527.0,1581.0,2018-10-13,north
pink morsel,3.0,571.0,1713.0,2018-10-13,south
pink morsel,3.0,574.0,1722.0,2018-10-13,east
pink morsel,3.0,562.0,1686.0,2018-10-13,west
gold morsel,9.99,597.0,5964.03,2018-10-13,north
gold morsel,9.99,583.0,5824.17,2018-10-13,south
gold morsel,9.99,553.0,5524.47,2018-10-13,east
gold morsel,9.99,579.0,5784.21,2018-10-13,west
magenta morsel,2.5,576.0,1440.0,2018-10-13,north
magenta morsel,2.5,558.0,1395.0,2018-10-13,south
magenta morsel,2.5,550.0,1375.0,2018-10-13,east
magenta morsel,2.5,548.0,1370.0,2018-10-13,west
chartreuse morsel,3.0,554.0,1662.0,2018-10-13,north
chartreuse morsel,3.0,600.0,1800.0,2018-10-13,south
chartreuse morsel,3.0,530.0,1590.0,2018-10-13,east
chartreuse morsel,3.0,558.0,1674.0,2018-10-13,west
periwinkle morsel,1.25,582.0,727.5,2018-10-13,north
periwinkle morsel,1.25,587.0,733.75,2018-10-13,south
periwinkle morsel,1.25,589.0,736.25,2018-10-13,east
periwinkle morsel,1.25,590.0,737.5,2018-10-13,west
vermilion morsel,4.99,544.0,2714.56,2018-10-13,north
vermilion morsel,4.99,527.0,2629.73,2018-10-13,south
vermilion morsel,4.99,569.0,2839.31,2018-10-13,east
vermilion morsel,4.99,534.0,2664.6600000000003,2018-10-13,west
lapis morsel,1.99,517.0,1028.83,2018-10-13,north
lapis morsel,1.99,569.0,1132.31,2018-10-13,south
lapis morsel,1.99,509.0,1012.91,2018-10-13,east
lapis morsel,1.99,570.0,1134.3,2018-10-13,west
pink morsel,3.0,576.0,1728.0,2018-10-14,north
pink morsel,3.0,585.0,1755.0,2018-10-14,south
pink morsel,3.0,501.0,1503.0,2018-10-14,east
pink morsel,3.0,534.0,1602.0,2018-10-14,west
gold morsel,9.99,591.0,5904.09,2018-10-14,north
gold morsel,9.99,534.0,5334.66,2018-10-14,south
gold morsel,9.99,582.0,5814.18,2018-10-14,east
gold morsel,9.99,530.0,5294.7,2018-10-14,west
magenta morsel,2.5,528.0,1320.0,2018-10-14,north
magenta morsel,2.5,563.0,1407.5,2018-10-14,south
magenta morsel,2.5,548.0,1370.0,2018-10-14,east
magenta morsel,2.5,548.0,1370.0,2018-10-14,west
chartreuse morsel,3.0,554.0,1662.0,2018-10-14,north
chartreuse morsel,3.0,575.0,1725.0,2018-10-14,south
chartreuse morsel,3.0,571.0,1713.0,2018-10-14,east
chartreuse morsel,3.0,539.0,1617.0,2018-10-14,west
periwinkle morsel,1.25,506.0,632.5,2018-10-14,north
periwinkle morsel,1.25,580.0,725.0,2018-10-14,south
periwinkle morsel,1.25,518.0,647.5,2018-10-14,east
periwinkle morsel,1.25,546.0,682.5,2018-10-14,west
vermilion morsel,4.99,538.0,2684.62,2018-10-14,north
vermilion morsel,4.99,533.0,2659.67,2018-10-14,south
vermilion morsel,4.99,500.0,2495.0,2018-10-14,east
vermilion morsel,4.99,600.0,2994.0,2018-10-14,west
lapis morsel,1.99,548.0,1090.52,2018-10-14,north
lapis morsel,1.99,574.0,1142.26,2018-10-14,south
lapis morsel,1.99,530.0,1054.7,2018-10-14,east
lapis morsel,1.99,511.0,1016.89,2018-10-14,west
pink morsel,3.0,535.0,1605.0,2018-10-15,north
pink morsel,3.0,573.0,1719.0,2018-10-15,south
pink morsel,3.0,516.0,1548.0,2018-10-15,east
pink morsel,3.0,542.0,1626.0,2018-10-15,west
gold morsel,9.99,529.0,5284.71,2018-10-15,north
gold morsel,9.99,576.0,5754.24,2018-10-15,south
gold morsel,9.99,512.0,5114.88,2018-10-15,east
gold morsel,9.99,552.0,5514.4800000000005,2018-10-15,west
magenta morsel,2.5,562.0,1405.0,2018-10-15,north
magenta morsel,2.5,501.0,1252.5,2018-10-15,south
magenta morsel,2.5,582.0,1455.0,2018-10-15,east
magenta morsel,2.5,551.0,1377.5,2018-10-15,west
chartreuse morsel,3.0,576.0,1728.0,2018-10-15,north
chartreuse morsel,3.0,598.0,1794.0,2018-10-15,south
chartreuse morsel,3.0,589.0,1767.0,2018-10-15,east
chartreuse morsel,3.0,566.0,1698.0,2018-10-15,west
periwinkle morsel,1.25,510.0,637.5,2018-10-15,north
periwinkle morsel,1.25,570.0,712.5,2018-10-15,south
periwinkle morsel,1.25,579.0,723.75,2018-10-15,east
periwinkle morsel,1.25,578.0,722.5,2018-10-15,west
vermilion morsel,4.99,517.0,2579.83,2018-10-15,north
vermilion morsel,4.99,588.0,2934.1200000000003,2018-10-15,south
vermilion morsel,4.99,598.0,2984.02,2018-10-15,east
vermilion morsel,4.99,579.0,2889.21,2018-10-15,west
lapis morsel,1.99,517.0,1028.83,2018-10-15,north
lapis morsel,1.99,541.0,1076.59,2018-10-15,south
lapis morsel,1.99,532.0,1058.68,2018-10-15,east
lapis morsel,1.99,537.0,1068.6299999999999,2018-10-15,west
pink morsel,3.0,517.0,1551.0,2018-10-16,north
pink morsel,3.0,554.0,1662.0,2018-10-16,south
pink morsel,3.0,550.0,1650.0,2018-10-16,east
pink morsel,3.0,596.0,1788.0,2018-10-16,west
gold morsel,9.99,586.0,5854.14,2018-10-16,north
gold morsel,9.99,591.0,5904.09,2018-10-16,south
gold morsel,9.99,552.0,5514.4800000000005,2018-10-16,east
gold morsel,9.99,574.0,5734.26,2018-10-16,west
magenta morsel,2.5,510.0,1275.0,2018-10-16,north
magenta morsel,2.5,580.0,1450.0,2018-10-16,south
magenta morsel,2.5,537.0,1342.5,2018-10-16,east
magenta morsel,2.5,576.0,1440.0,2018-10-16,west
chartreuse morsel,3.0,568.0,1704.0,2018-10-16,north
chartreuse morsel,3.0,556.0,1668.0,2018-10-16,south
chartreuse morsel,3.0,557.0,1671.0,2018-10-16,east
chartreuse morsel,3.0,559.0,1677.0,2018-10-16,west
periwinkle morsel,1.25,535.0,668.75,2018-10-16,north
periwinkle morsel,1.25,575.0,718.75,2018-10-16,south
periwinkle morsel,1.25,581.0,726.25,2018-10-16,east
periwinkle morsel,1.25,545.0,681.25,2018-10-16,west
vermilion morsel,4.99,553.0,2759.4700000000003,2018-10-16,north
vermilion morsel,4.99,593.0,2959.07,2018-10-16,south
vermilion morsel,4.99,593.0,2959.07,2018-10-16,east
vermilion morsel,4.99,500.0,2495.0,2018-10-16,west
lapis morsel,1.99,590.0,1174.1,2018-10-16,north
lapis morsel,1.99,561.0,1116.39,2018-10-16,south
lapis morsel,1.99,595.0,1184.05,2018-10-16,east
lapis morsel,1.99,512.0,1018.88,2018-10-16,west
pink morsel,3.0,512.0,1536.0,2018-10-17,north
pink morsel,3.0,517.0,1551.0,2018-10-17,south
pink morsel,3.0,552.0,1656.0,2018-10-17,east
pink morsel,3.0,548.0,1644.0,2018-10-17,west
gold morsel,9.99,560.0,5594.400000000001,2018-10-17,north
gold morsel,9.99,509.0,5084.91,2018-10-17,south
gold morsel,9.99,554.0,5534.46,2018-10-17,east
gold morsel,9.99,530.0,5294.7,2018-10-17,west
magenta morsel,2.5,567.0,1417.5,2018-10-17,north
magenta morsel,2.5,532.0,1330.0,2018-10-17,south
magenta morsel,2.5,548.0,1370.0,2018-10-17,east
magenta morsel,2.5,528.0,1320.0,2018-10-17,west
chartreuse morsel,3.0,516.0,1548.0,2018-10-17,north
chartreuse morsel,3.0,560.0,1680.0,2018-10-17,south
chartreuse morsel,3.0,578.0,1734.0,2018-10-17,east
chartreuse morsel,3.0,516.0,1548.0,2018-10-17,west
periwinkle morsel,1.25,549.0,686.25,2018-10-17,north
periwinkle morsel,1.25,580.0,725.0,2018-10-17,south
periwinkle morsel,1.25,546.0,682.5,2018-10-17,east
periwinkle morsel,1.25,524.0,655.0,2018-10-17,west
vermilion morsel,4.99,589.0,2939.11,2018-10-17,north
vermilion morsel,4.99,513.0,2559.87,2018-10-17,south
vermilion morsel,4.99,548.0,2734.52,2018-10-17,east
vermilion morsel,4.99,523.0,2609.77,2018-10-17,west
lapis morsel,1.99,577.0,1148.23,2018-10-17,north
lapis morsel,1.99,538.0,1070.62,2018-10-17,south
lapis morsel,1.99,568.0,1130.32,2018-10-17,east
lapis morsel,1.99,547.0,1088.53,2018-10-17,west
pink morsel,3.0,564.0,1692.0,2018-10-18,north
pink morsel,3.0,506.0,1518.0,2018-10-18,south
pink morsel,3.0,503.0,1509.0,2018-10-18,east
pink morsel,3.0,558.0,1674.0,2018-10-18,west
gold morsel,9.99,570.0,5694.3,2018-10-18,north
gold morsel,9.99,582.0,5814.18,2018-10-18,south
gold morsel,9.99,530.0,5294.7,2018-10-18,east
gold morsel,9.99,580.0,5794.2,2018-10-18,west
magenta morsel,2.5,504.0,1260.0,2018-10-18,north
magenta morsel,2.5,554.0,1385.0,2018-10-18,south
magenta morsel,2.5,554.0,1385.0,2018-10-18,east
magenta morsel,2.5,534.0,1335.0,2018-10-18,west
chartreuse morsel,3.0,519.0,1557.0,2018-10-18,north
chartreuse morsel,3.0,579.0,1737.0,2018-10-18,south
chartreuse morsel,3.0,595.0,1785.0,2018-10-18,east
chartreuse morsel,3.0,538.0,1614.0,2018-10-18,west
periwinkle morsel,1.25,548.0,685.0,2018-10-18,north
periwinkle morsel,1.25,542.0,677.5,2018-10-18,south
periwinkle morsel,1.25,572.0,715.0,2018-10-18,east
periwinkle morsel,1.25,524.0,655.0,2018-10-18,west
vermilion morsel,4.99,551.0,2749.4900000000002,2018-10-18,north
vermilion morsel,4.99,548.0,2734.52,2018-10-18,south
vermilion morsel,4.99,566.0,2824.34,2018-10-18,east
vermilion morsel,4.99,523.0,2609.77,2018-10-18,west
lapis morsel,1.99,541.0,1076.59,2018-10-18,north
lapis morsel,1.99,551.0,1096.49,2018-10-18,south
lapis morsel,1.99,583.0,1160.17,2018-10-18,east
lapis morsel,1.99,530.0,1054.7,2018-10-18,west
pink morsel,3.0,507.0,1521.0,2018-10-19,north
pink morsel,3.0,544.0,1632.0,2018-10-19,south
pink morsel,3.0,598.0,1794.0,2018-10-19,east
pink morsel,3.0,563.0,1689.0,2018-10-19,west
gold morsel,9.99,532.0,5314.68,2018-10-19,north
gold morsel,9.99,528.0,5274.72,2018-10-19,south
gold morsel,9.99,593.0,5924.07,2018-10-19,east
gold morsel,9.99,515.0,5144.85,2018-10-19,west
magenta morsel,2.5,552.0,1380.0,2018-10-19,north
magenta morsel,2.5,521.0,1302.5,2018-10-19,south
magenta morsel,2.5,522.0,1305.0,2018-10-19,east
magenta morsel,2.5,562.0,1405.0,2018-10-19,west
chartreuse morsel,3.0,530.0,1590.0,2018-10-19,north
chartreuse morsel,3.0,536.0,1608.0,2018-10-19,south
chartreuse morsel,3.0,573.0,1719.0,2018-10-19,east
chartreuse morsel,3.0,572.0,1716.0,2018-10-19,west
periwinkle morsel,1.25,518.0,647.5,2018-10-19,north
periwinkle morsel,1.25,587.0,733.75,2018-10-19,south
periwinkle morsel,1.25,514.0,642.5,2018-10-19,east
periwinkle morsel,1.25,512.0,640.0,2018-10-19,west
vermilion morsel,4.99,521.0,2599.79,2018-10-19,north
vermilion morsel,4.99,556.0,2774.44,2018-10-19,south
vermilion morsel,4.99,594.0,2964.06,2018-10-19,east
vermilion morsel,4.99,528.0,2634.7200000000003,2018-10-19,west
lapis morsel,1.99,544.0,1082.56,2018-10-19,north
lapis morsel,1.99,504.0,1002.96,2018-10-19,south
lapis morsel,1.99,508.0,1010.92,2018-10-19,east
lapis morsel,1.99,526.0,1046.74,2018-10-19,west
pink morsel,3.0,564.0,1692.0,2018-10-20,north
pink morsel,3.0,554.0,1662.0,2018-10-20,south
pink morsel,3.0,592.0,1776.0,2018-10-20,east
pink morsel,3.0,570.0,1710.0,2018-10-20,west
gold morsel,9.99,560.0,5594.400000000001,2018-10-20,north
gold morsel,9.99,523.0,5224.77,2018-10-20,south
gold morsel,9.99,515.0,5144.85,2018-10-20,east
gold morsel,9.99,518.0,5174.82,2018-10-20,west
magenta morsel,2.5,514.0,1285.0,2018-10-20,north
magenta morsel,2.5,536.0,1340.0,2018-10-20,south
magenta morsel,2.5,521.0,1302.5,2018-10-20,east
magenta morsel,2.5,589.0,1472.5,2018-10-20,west
chartreuse morsel,3.0,516.0,1548.0,2018-10-20,north
chartreuse morsel,3.0,599.0,1797.0,2018-10-20,south
chartreuse morsel,3.0,505.0,1515.0,2018-10-20,east
chartreuse morsel,3.0,522.0,1566.0,2018-10-20,west
periwinkle morsel,1.25,581.0,726.25,2018-10-20,north
periwinkle morsel,1.25,582.0,727.5,2018-10-20,south
periwinkle morsel,1.25,524.0,655.0,2018-10-20,east
periwinkle morsel,1.25,547.0,683.75,2018-10-20,west
vermilion morsel,4.99,512.0,2554.88,2018-10-20,north
vermilion morsel,4.99,512.0,2554.88,2018-10-20,south
vermilion morsel,4.99,525.0,2619.75,2018-10-20,east
vermilion morsel,4.99,527.0,2629.73,2018-10-20,west
lapis morsel,1.99,521.0,1036.79,2018-10-20,north
lapis morsel,1.99,528.0,1050.72,2018-10-20,south
lapis morsel,1.99,530.0,1054.7,2018-10-20,east
lapis morsel,1.99,548.0,1090.52,2018-10-20,west
pink morsel,3.0,523.0,1569.0,2018-10-21,north
pink morsel,3.0,568.0,1704.0,2018-10-21,south
pink morsel,3.0,589.0,1767.0,2018-10-21,east
pink morsel,3.0,589.0,1767.0,2018-10-21,west
gold morsel,9.99,575.0,5744.25,2018-10-21,north
gold morsel,9.99,530.0,5294.7,2018-10-21,south
gold morsel,9.99,519.0,5184.81,2018-10-21,east
gold morsel,9.99,518.0,5174.82,2018-10-21,west
magenta morsel,2.5,514.0,1285.0,2018-10-21,north
magenta morsel,2.5,595.0,1487.5,2018-10-21,south
magenta morsel,2.5,566.0,1415.0,2018-10-21,east
magenta morsel,2.5,549.0,1372.5,2018-10-21,west
chartreuse morsel,3.0,563.0,1689.0,2018-10-21,north
chartreuse morsel,3.0,508.0,1524.0,2018-10-21,south
chartreuse morsel,3.0,554.0,1662.0,2018-10-21,east
chartreuse morsel,3.0,558.0,1674.0,2018-10-21,west
periwinkle morsel,1.25,505.0,631.25,2018-10-21,north
periwinkle morsel,1.25,597.0,746.25,2018-10-21,south
periwinkle morsel,1.25,513.0,641.25,2018-10-21,east
periwinkle morsel,1.25,566.0,707.5,2018-10-21,west
vermilion morsel,4.99,558.0,2784.42,2018-10-21,north
vermilion morsel,4.99,570.0,2844.3,2018-10-21,south
vermilion morsel,4.99,514.0,2564.86,2018-10-21,east
vermilion morsel,4.99,551.0,2749.4900000000002,2018-10-21,west
lapis morsel,1.99,590.0,1174.1,2018-10-21,north
lapis morsel,1.99,562.0,1118.3799999999999,2018-10-21,south
lapis morsel,1.99,566.0,1126.34,2018-10-21,east
lapis morsel,1.99,585.0,1164.15,2018-10-21,west
pink morsel,3.0,514.0,1542.0,2018-10-22,north
pink morsel,3.0,569.0,1707.0,2018-10-22,south
pink morsel,3.0,526.0,1578.0,2018-10-22,east
pink morsel,3.0,507.0,1521.0,2018-10-22,west
gold morsel,9.99,527.0,5264.7300000000005,2018-10-22,north
gold morsel,9.99,525.0,5244.75,2018-10-22,south
gold morsel,9.99,571.0,5704.29,2018-10-22,east
gold morsel,9.99,561.0,5604.39,2018-10-22,west
magenta morsel,2.5,501.0,1252.5,2018-10-22,north
magenta morsel,2.5,533.0,1332.5,2018-10-22,south
magenta morsel,2.5,537.0,1342.5,2018-10-22,east
magenta morsel,2.5,573.0,1432.5,2018-10-22,west
chartreuse morsel,3.0,524.0,1572.0,2018-10-22,north
chartreuse morsel,3.0,547.0,1641.0,2018-10-22,south
chartreuse morsel,3.0,509.0,1527.0,2018-10-22,east
chartreuse morsel,3.0,563.0,1689.0,2018-10-22,west
periwinkle morsel,1.25,522.0,652.5,2018-10-22,north
periwinkle morsel,1.25,522.0,652.5,2018-10-22,south
periwinkle morsel,1.25,510.0,637.5,2018-10-22,east
periwinkle morsel,1.25,547.0,683.75,2018-10-22,west
vermilion morsel,4.99,565.0,2819.35,2018-10-22,north
vermilion morsel,4.99,513.0,2559.87,2018-10-22,south
vermilion morsel,4.99,526.0,2624.7400000000002,2018-10-22,east
vermilion morsel,4.99,533.0,2659.67,2018-10-22,west
lapis morsel,1.99,500.0,995.0,2018-10-22,north
lapis morsel,1.99,598.0,1190.02,2018-10-22,south
lapis morsel,1.99,528.0,1050.72,2018-10-22,east
lapis morsel,1.99,568.0,1130.32,2018-10-22,west
pink morsel,3.0,588.0,1764.0,2018-10-23,north
pink morsel,3.0,561.0,1683.0,2018-10-23,south
pink morsel,3.0,534.0,1602.0,2018-10-23,east
pink morsel,3.0,585.0,1755.0,2018-10-23,west
gold morsel,9.99,549.0,5484.51,2018-10-23,north
